intern_id,course_id,event_type,timestamp,value
i2015,c1175,complete,2024-08-27T00:00:00,1.0
i2471,c1077,complete,2024-04-24T00:00:00,1.0
i2183,c1117,start,2024-10-26T00:00:00,
i2461,c1082,rating,2025-01-14T00:00:00,4.2752789839876275
i2209,c1040,complete,2024-12-25T00:00:00,1.0
i2250,c1187,complete,2024-01-29T00:00:00,1.0
i2122,c1023,complete,2024-02-23T00:00:00,1.0
i2453,c1038,view,2025-05-01T00:00:00,
i2464,c1192,view,2024-09-02T00:00:00,
i2359,c1054,view,2024-06-08T00:00:00,
i2339,c1199,view,2024-05-20T00:00:00,
i2210,c1081,view,2024-07-15T00:00:00,
i2019,c1190,complete,2024-07-30T00:00:00,1.0
i2164,c1057,complete,2025-04-20T00:00:00,1.0
i2134,c1144,complete,2025-01-18T00:00:00,1.0
i2286,c1015,view,2025-01-12T00:00:00,
i2177,c1081,start,2024-11-04T00:00:00,
i2224,c1184,complete,2025-01-16T00:00:00,1.0
i2229,c1162,view,2024-05-18T00:00:00,
i2365,c1059,view,2025-07-07T00:00:00,
i2422,c1126,view,2024-12-25T00:00:00,
i2148,c1162,rating,2025-05-22T00:00:00,5.0
i2043,c1103,view,2024-05-12T00:00:00,
i2369,c1097,view,2024-07-15T00:00:00,
i2055,c1134,view,2024-02-12T00:00:00,
i2147,c1012,start,2024-08-25T00:00:00,
i2270,c1179,view,2025-05-02T00:00:00,
i2278,c1066,view,2024-02-10T00:00:00,
i2412,c1099,view,2025-03-26T00:00:00,
i2371,c1031,start,2025-06-25T00:00:00,
i2027,c1034,start,2024-04-14T00:00:00,
i2413,c1037,view,2024-04-07T00:00:00,
i2133,c1068,view,2025-03-04T00:00:00,
i2418,c1073,rating,2024-12-05T00:00:00,3.366138190104811
i2417,c1186,rating,2024-08-04T00:00:00,4.931125110850624
i2341,c1015,view,2024-04-05T00:00:00,
i2488,c1003,view,2025-09-03T00:00:00,
i2407,c1145,start,2024-10-18T00:00:00,
i2037,c1176,view,2024-08-27T00:00:00,
i2427,c1123,start,2024-09-24T00:00:00,
i2348,c1152,view,2025-05-12T00:00:00,
i2299,c1135,view,2024-06-04T00:00:00,
i2324,c1039,view,2024-07-31T00:00:00,
i2334,c1141,start,2024-11-27T00:00:00,
i2349,c1073,start,2024-09-15T00:00:00,
i2028,c1151,view,2025-06-02T00:00:00,
i2485,c1112,view,2025-10-01T00:00:00,
i2187,c1145,view,2024-03-01T00:00:00,
i2064,c1068,start,2025-04-19T00:00:00,
i2031,c1099,view,2025-02-18T00:00:00,
i2037,c1166,complete,2025-06-13T00:00:00,1.0
i2272,c1040,complete,2025-03-17T00:00:00,1.0
i2488,c1010,view,2024-08-14T00:00:00,
i2453,c1075,rating,2025-06-17T00:00:00,3.643545442092805
i2117,c1178,complete,2024-12-08T00:00:00,1.0
i2065,c1105,complete,2025-02-27T00:00:00,1.0
i2010,c1100,view,2025-05-29T00:00:00,
i2455,c1097,view,2024-12-01T00:00:00,
i2477,c1126,view,2025-02-02T00:00:00,
i2273,c1043,view,2025-09-01T00:00:00,
i2094,c1009,complete,2024-11-03T00:00:00,1.0
i2320,c1017,view,2025-08-10T00:00:00,
i2362,c1192,start,2025-05-03T00:00:00,
i2210,c1021,view,2024-10-20T00:00:00,
i2293,c1002,view,2025-01-11T00:00:00,
i2217,c1090,view,2024-04-22T00:00:00,
i2142,c1069,view,2025-09-29T00:00:00,
i2297,c1095,complete,2025-08-29T00:00:00,1.0
i2232,c1065,view,2025-09-26T00:00:00,
i2169,c1056,view,2025-01-10T00:00:00,
i2128,c1180,complete,2024-05-23T00:00:00,1.0
i2484,c1148,start,2024-07-26T00:00:00,
i2295,c1186,view,2024-10-25T00:00:00,
i2229,c1011,complete,2024-03-13T00:00:00,1.0
i2028,c1071,view,2025-02-15T00:00:00,
i2217,c1038,view,2024-08-17T00:00:00,
i2309,c1056,view,2024-08-07T00:00:00,
i2269,c1024,view,2024-07-11T00:00:00,
i2107,c1188,start,2024-04-25T00:00:00,
i2282,c1067,view,2024-01-23T00:00:00,
i2090,c1115,view,2024-12-31T00:00:00,
i2307,c1083,view,2024-10-16T00:00:00,
i2233,c1034,complete,2024-09-24T00:00:00,1.0
i2205,c1153,view,2024-05-06T00:00:00,
i2117,c1159,view,2024-01-20T00:00:00,
i2155,c1166,start,2024-07-01T00:00:00,
i2066,c1098,view,2025-01-01T00:00:00,
i2062,c1040,start,2025-06-29T00:00:00,
i2436,c1068,view,2025-09-14T00:00:00,
i2310,c1013,view,2024-04-03T00:00:00,
i2462,c1175,start,2025-08-20T00:00:00,
i2358,c1166,rating,2024-06-07T00:00:00,5.0
i2425,c1086,view,2024-06-29T00:00:00,
i2280,c1129,rating,2024-06-05T00:00:00,2.8396039492018303
i2267,c1191,view,2024-05-22T00:00:00,
i2417,c1097,start,2024-04-16T00:00:00,
i2490,c1151,view,2024-02-08T00:00:00,
i2239,c1105,view,2024-09-13T00:00:00,
i2067,c1165,view,2024-12-04T00:00:00,
i2337,c1077,complete,2024-01-08T00:00:00,1.0
i2087,c1095,view,2025-04-22T00:00:00,
i2408,c1022,view,2025-04-03T00:00:00,
i2289,c1156,start,2025-05-01T00:00:00,
i2472,c1079,rating,2024-02-27T00:00:00,4.0952425987206915
i2412,c1035,complete,2024-01-30T00:00:00,1.0
i2113,c1081,view,2024-04-12T00:00:00,
i2289,c1018,complete,2024-09-26T00:00:00,1.0
i2231,c1136,view,2025-05-17T00:00:00,
i2218,c1079,view,2024-11-06T00:00:00,
i2358,c1139,view,2025-07-17T00:00:00,
i2307,c1123,view,2024-08-13T00:00:00,
i2404,c1028,start,2024-08-03T00:00:00,
i2042,c1144,view,2024-03-18T00:00:00,
i2175,c1016,rating,2025-02-15T00:00:00,3.5609244202390196
i2221,c1188,start,2024-01-07T00:00:00,
i2177,c1081,complete,2024-11-05T00:00:00,1.0
i2410,c1008,view,2024-10-01T00:00:00,
i2074,c1154,start,2024-11-15T00:00:00,
i2249,c1138,view,2024-01-22T00:00:00,
i2118,c1108,view,2024-12-17T00:00:00,
i2266,c1007,start,2024-06-01T00:00:00,
i2011,c1050,view,2025-06-25T00:00:00,
i2084,c1035,view,2025-05-31T00:00:00,
i2380,c1125,view,2024-11-30T00:00:00,
i2293,c1076,view,2024-12-29T00:00:00,
i2054,c1078,view,2025-05-02T00:00:00,
i2464,c1149,view,2025-10-01T00:00:00,
i2467,c1122,start,2024-11-04T00:00:00,
i2226,c1034,view,2024-04-16T00:00:00,
i2089,c1179,start,2024-08-09T00:00:00,
i2401,c1101,start,2025-06-09T00:00:00,
i2116,c1151,view,2024-12-06T00:00:00,
i2113,c1144,view,2025-03-15T00:00:00,
i2137,c1134,start,2025-09-29T00:00:00,
i2373,c1031,start,2025-04-06T00:00:00,
i2421,c1003,complete,2024-12-31T00:00:00,1.0
i2065,c1118,view,2025-02-20T00:00:00,
i2435,c1026,complete,2025-09-27T00:00:00,1.0
i2135,c1012,view,2024-06-09T00:00:00,
i2294,c1112,view,2025-07-02T00:00:00,
i2117,c1158,view,2024-02-26T00:00:00,
i2161,c1159,rating,2024-12-22T00:00:00,4.214959820150596
i2042,c1144,view,2024-03-27T00:00:00,
i2433,c1020,view,2024-12-11T00:00:00,
i2232,c1017,view,2025-08-28T00:00:00,
i2491,c1002,view,2025-05-24T00:00:00,
i2014,c1051,start,2024-07-14T00:00:00,
i2014,c1068,view,2025-03-03T00:00:00,
i2382,c1081,view,2025-06-20T00:00:00,
i2398,c1034,view,2024-10-07T00:00:00,
i2093,c1084,view,2024-08-20T00:00:00,
i2058,c1018,complete,2024-02-07T00:00:00,1.0
i2453,c1117,view,2024-06-10T00:00:00,
i2404,c1190,view,2025-09-03T00:00:00,
i2259,c1143,view,2025-03-12T00:00:00,
i2432,c1038,view,2025-07-20T00:00:00,
i2479,c1087,view,2025-08-06T00:00:00,
i2343,c1050,view,2025-04-19T00:00:00,
i2334,c1017,start,2025-08-10T00:00:00,
i2454,c1010,start,2025-01-20T00:00:00,
i2170,c1112,view,2024-06-06T00:00:00,
i2162,c1066,start,2025-09-09T00:00:00,
i2467,c1016,view,2024-10-30T00:00:00,
i2103,c1163,view,2024-10-08T00:00:00,
i2327,c1036,rating,2025-08-11T00:00:00,4.438323306821225
i2217,c1050,view,2025-09-15T00:00:00,
i2427,c1021,complete,2024-04-11T00:00:00,1.0
i2045,c1190,complete,2024-03-11T00:00:00,1.0
i2015,c1039,view,2024-09-19T00:00:00,
i2087,c1140,view,2025-05-20T00:00:00,
i2220,c1013,view,2024-07-27T00:00:00,
i2388,c1168,view,2025-01-12T00:00:00,
i2067,c1187,view,2025-08-22T00:00:00,
i2021,c1122,view,2024-08-01T00:00:00,
i2097,c1025,start,2025-07-17T00:00:00,
i2124,c1180,start,2024-10-15T00:00:00,
i2026,c1197,start,2024-01-16T00:00:00,
i2328,c1183,view,2025-03-13T00:00:00,
i2381,c1080,complete,2025-06-02T00:00:00,1.0
i2406,c1041,start,2025-01-17T00:00:00,
i2218,c1147,view,2024-04-23T00:00:00,
i2071,c1062,view,2024-12-18T00:00:00,
i2063,c1028,start,2024-11-18T00:00:00,
i2291,c1055,start,2025-03-15T00:00:00,
i2182,c1082,view,2025-06-07T00:00:00,
i2371,c1130,start,2024-09-15T00:00:00,
i2318,c1053,view,2024-08-16T00:00:00,
i2297,c1105,view,2025-05-14T00:00:00,
i2171,c1054,start,2025-03-23T00:00:00,
i2434,c1062,view,2024-07-25T00:00:00,
i2197,c1178,view,2025-01-09T00:00:00,
i2059,c1079,complete,2025-05-20T00:00:00,1.0
i2398,c1042,view,2024-08-27T00:00:00,
i2167,c1082,start,2025-01-17T00:00:00,
i2361,c1088,view,2024-04-11T00:00:00,
i2226,c1197,view,2024-09-23T00:00:00,
i2499,c1068,view,2024-08-09T00:00:00,
i2088,c1155,view,2024-10-17T00:00:00,
i2070,c1182,view,2024-10-11T00:00:00,
i2465,c1100,start,2024-09-06T00:00:00,
i2340,c1132,start,2025-08-14T00:00:00,
i2055,c1025,complete,2025-01-24T00:00:00,1.0
i2023,c1065,view,2024-02-29T00:00:00,
i2172,c1128,view,2024-06-27T00:00:00,
i2394,c1154,complete,2025-03-08T00:00:00,1.0
i2356,c1173,view,2024-01-25T00:00:00,
i2373,c1006,complete,2025-10-29T00:00:00,1.0
i2189,c1067,view,2025-09-03T00:00:00,
i2447,c1027,view,2024-01-08T00:00:00,
i2313,c1110,view,2025-03-01T00:00:00,
i2013,c1119,view,2025-08-16T00:00:00,
i2203,c1119,start,2024-06-15T00:00:00,
i2307,c1165,view,2025-01-03T00:00:00,
i2095,c1099,view,2025-07-21T00:00:00,
i2006,c1101,view,2024-10-10T00:00:00,
i2146,c1076,view,2025-09-13T00:00:00,
i2344,c1040,view,2024-07-19T00:00:00,
i2043,c1138,complete,2025-04-06T00:00:00,1.0
i2182,c1165,start,2025-04-12T00:00:00,
i2117,c1002,view,2025-05-02T00:00:00,
i2339,c1025,view,2025-02-27T00:00:00,
i2191,c1162,view,2024-06-03T00:00:00,
i2113,c1081,view,2024-04-16T00:00:00,
i2233,c1034,view,2024-09-09T00:00:00,
i2035,c1101,start,2025-06-10T00:00:00,
i2311,c1016,view,2024-08-08T00:00:00,
i2074,c1027,view,2025-04-27T00:00:00,
i2122,c1043,view,2025-03-08T00:00:00,
i2423,c1118,view,2024-09-28T00:00:00,
i2411,c1006,view,2025-03-26T00:00:00,
i2190,c1046,view,2024-04-13T00:00:00,
i2266,c1047,view,2024-07-15T00:00:00,
i2087,c1097,view,2025-08-19T00:00:00,
i2170,c1112,start,2024-06-12T00:00:00,
i2267,c1194,complete,2025-03-13T00:00:00,1.0
i2390,c1195,start,2024-02-08T00:00:00,
i2034,c1077,start,2025-06-20T00:00:00,
i2024,c1099,start,2024-06-24T00:00:00,
i2474,c1165,view,2024-09-29T00:00:00,
i2079,c1148,view,2025-04-05T00:00:00,
i2262,c1006,view,2025-05-02T00:00:00,
i2390,c1033,view,2024-02-01T00:00:00,
i2328,c1192,view,2025-06-13T00:00:00,
i2030,c1001,rating,2025-09-01T00:00:00,5.0
i2491,c1109,view,2024-05-01T00:00:00,
i2488,c1056,view,2025-04-30T00:00:00,
i2089,c1131,view,2024-04-19T00:00:00,
i2356,c1182,start,2025-05-18T00:00:00,
i2441,c1194,complete,2024-03-14T00:00:00,1.0
i2200,c1080,view,2024-05-15T00:00:00,
i2151,c1117,view,2024-07-23T00:00:00,
i2388,c1179,view,2024-10-24T00:00:00,
i2046,c1177,view,2025-04-04T00:00:00,
i2244,c1136,start,2024-01-16T00:00:00,
i2315,c1020,start,2024-02-06T00:00:00,
i2166,c1074,view,2025-04-04T00:00:00,
i2090,c1115,view,2024-12-30T00:00:00,
i2045,c1147,view,2025-01-13T00:00:00,
i2240,c1170,view,2025-05-26T00:00:00,
i2335,c1060,view,2025-03-17T00:00:00,
i2492,c1033,view,2025-05-27T00:00:00,
i2266,c1047,start,2024-07-17T00:00:00,
i2090,c1178,view,2024-08-11T00:00:00,
i2336,c1119,view,2024-03-21T00:00:00,
i2180,c1199,view,2025-05-30T00:00:00,
i2417,c1005,view,2025-09-25T00:00:00,
i2297,c1095,view,2025-09-01T00:00:00,
i2203,c1179,view,2024-02-28T00:00:00,
i2459,c1077,view,2025-05-03T00:00:00,
i2091,c1026,start,2024-11-20T00:00:00,
i2114,c1078,view,2025-08-29T00:00:00,
i2107,c1092,rating,2025-01-04T00:00:00,4.20236444983477
i2240,c1177,view,2024-03-01T00:00:00,
i2149,c1094,view,2025-02-15T00:00:00,
i2364,c1151,complete,2024-12-30T00:00:00,1.0
i2276,c1132,view,2024-01-23T00:00:00,
i2308,c1014,view,2024-10-04T00:00:00,
i2401,c1024,view,2025-06-25T00:00:00,
i2141,c1194,view,2025-06-16T00:00:00,
i2456,c1177,start,2025-02-26T00:00:00,
i2188,c1185,view,2024-07-24T00:00:00,
i2060,c1128,view,2024-07-26T00:00:00,
i2006,c1033,start,2024-10-28T00:00:00,
i2053,c1019,view,2025-05-31T00:00:00,
i2237,c1118,start,2024-12-17T00:00:00,
i2289,c1156,view,2025-06-07T00:00:00,
i2064,c1005,view,2025-04-27T00:00:00,
i2369,c1135,view,2024-04-13T00:00:00,
i2478,c1045,view,2025-03-28T00:00:00,
i2223,c1086,view,2024-07-15T00:00:00,
i2187,c1099,view,2025-08-23T00:00:00,
i2488,c1003,start,2025-08-31T00:00:00,
i2427,c1156,view,2024-07-27T00:00:00,
i2455,c1107,complete,2024-11-24T00:00:00,1.0
i2473,c1104,view,2025-08-05T00:00:00,
i2046,c1090,view,2024-07-19T00:00:00,
i2196,c1068,view,2025-01-04T00:00:00,
i2056,c1127,view,2024-05-13T00:00:00,
i2374,c1111,view,2025-09-22T00:00:00,
i2297,c1113,view,2025-04-07T00:00:00,
i2303,c1193,view,2025-04-01T00:00:00,
i2266,c1105,view,2024-01-06T00:00:00,
i2279,c1102,view,2025-08-31T00:00:00,
i2385,c1134,start,2025-03-13T00:00:00,
i2373,c1010,complete,2024-05-22T00:00:00,1.0
i2223,c1119,view,2024-03-24T00:00:00,
i2111,c1135,view,2025-05-20T00:00:00,
i2166,c1189,view,2025-03-25T00:00:00,
i2138,c1033,complete,2024-08-23T00:00:00,1.0
i2021,c1035,start,2024-05-08T00:00:00,
i2416,c1164,view,2024-05-20T00:00:00,
i2415,c1036,view,2025-01-04T00:00:00,
i2483,c1137,start,2025-02-19T00:00:00,
i2052,c1028,view,2024-07-14T00:00:00,
i2146,c1021,start,2025-06-14T00:00:00,
i2382,c1039,start,2025-05-20T00:00:00,
i2136,c1176,view,2024-02-09T00:00:00,
i2045,c1147,rating,2025-01-30T00:00:00,3.237417374933977
i2372,c1170,view,2024-11-29T00:00:00,
i2119,c1039,view,2024-07-31T00:00:00,
i2394,c1197,view,2024-09-02T00:00:00,
i2419,c1029,view,2024-03-04T00:00:00,
i2420,c1196,complete,2024-12-26T00:00:00,1.0
i2371,c1181,view,2024-12-21T00:00:00,
i2101,c1176,view,2024-11-15T00:00:00,
i2496,c1127,view,2025-02-09T00:00:00,
i2405,c1068,view,2025-01-28T00:00:00,
i2217,c1079,view,2024-08-25T00:00:00,
i2473,c1071,view,2024-11-08T00:00:00,
i2190,c1134,start,2024-12-07T00:00:00,
i2056,c1030,view,2024-11-23T00:00:00,
i2263,c1083,start,2024-06-25T00:00:00,
i2175,c1109,view,2024-08-12T00:00:00,
i2018,c1155,view,2024-09-01T00:00:00,
i2109,c1138,complete,2024-07-12T00:00:00,1.0
i2461,c1105,view,2025-09-27T00:00:00,
i2151,c1179,view,2024-09-29T00:00:00,
i2342,c1037,view,2025-05-16T00:00:00,
i2148,c1052,view,2025-09-25T00:00:00,
i2350,c1063,view,2024-09-24T00:00:00,
i2430,c1161,start,2025-08-05T00:00:00,
i2181,c1117,view,2024-02-16T00:00:00,
i2303,c1185,view,2024-02-08T00:00:00,
i2188,c1195,view,2024-04-02T00:00:00,
i2224,c1100,view,2025-02-05T00:00:00,
i2055,c1153,rating,2025-03-22T00:00:00,3.8037550236519313
i2221,c1188,view,2024-01-18T00:00:00,
i2030,c1009,start,2024-01-14T00:00:00,
i2354,c1134,view,2025-07-01T00:00:00,
i2183,c1097,view,2025-08-29T00:00:00,
i2455,c1097,view,2024-11-21T00:00:00,
i2213,c1160,view,2025-01-25T00:00:00,
i2132,c1193,complete,2024-02-28T00:00:00,1.0
i2338,c1148,view,2024-02-25T00:00:00,
i2091,c1018,start,2024-12-01T00:00:00,
i2423,c1006,view,2024-11-08T00:00:00,
i2310,c1025,complete,2025-07-15T00:00:00,1.0
i2042,c1098,start,2024-08-19T00:00:00,
i2129,c1071,view,2024-01-03T00:00:00,
i2064,c1094,view,2024-04-03T00:00:00,
i2300,c1032,view,2024-06-16T00:00:00,
i2440,c1128,start,2025-08-29T00:00:00,
i2432,c1082,view,2024-08-15T00:00:00,
i2033,c1014,view,2024-10-14T00:00:00,
i2052,c1180,start,2024-07-09T00:00:00,
i2001,c1123,view,2024-11-06T00:00:00,
i2204,c1044,view,2025-02-06T00:00:00,
i2234,c1116,view,2025-02-11T00:00:00,
i2173,c1006,complete,2025-04-14T00:00:00,1.0
i2394,c1010,rating,2024-07-05T00:00:00,4.7646948768100215
i2056,c1071,view,2025-04-22T00:00:00,
i2437,c1104,view,2025-06-21T00:00:00,
i2092,c1183,complete,2025-04-02T00:00:00,1.0
i2234,c1134,view,2024-06-13T00:00:00,
i2365,c1180,view,2025-02-24T00:00:00,
i2114,c1038,complete,2025-03-09T00:00:00,1.0
i2278,c1060,view,2024-10-07T00:00:00,
i2210,c1075,view,2025-05-21T00:00:00,
i2449,c1097,start,2024-01-09T00:00:00,
i2111,c1042,view,2024-02-29T00:00:00,
i2444,c1075,view,2025-03-15T00:00:00,
i2046,c1177,start,2025-04-06T00:00:00,
i2481,c1145,view,2025-04-09T00:00:00,
i2466,c1154,view,2025-04-18T00:00:00,
i2031,c1197,start,2024-07-13T00:00:00,
i2158,c1096,view,2024-06-28T00:00:00,
i2436,c1080,start,2024-07-22T00:00:00,
i2442,c1197,rating,2024-04-21T00:00:00,4.124659951667
i2210,c1075,start,2025-05-12T00:00:00,
i2398,c1042,view,2024-09-06T00:00:00,
i2007,c1052,view,2025-05-29T00:00:00,
i2201,c1093,view,2024-01-28T00:00:00,
i2496,c1038,view,2025-01-30T00:00:00,
i2460,c1173,view,2024-10-03T00:00:00,
i2379,c1098,view,2025-01-13T00:00:00,
i2228,c1107,complete,2025-10-02T00:00:00,1.0
i2050,c1017,start,2025-02-03T00:00:00,
i2283,c1006,rating,2024-04-19T00:00:00,4.679894093643344
i2244,c1056,complete,2025-09-21T00:00:00,1.0
i2128,c1033,view,2024-10-23T00:00:00,
i2417,c1073,view,2024-07-31T00:00:00,
i2246,c1004,view,2025-04-08T00:00:00,
i2235,c1006,view,2025-05-04T00:00:00,
i2173,c1029,view,2024-11-10T00:00:00,
i2441,c1090,view,2024-05-25T00:00:00,
i2249,c1011,view,2024-09-04T00:00:00,
i2331,c1162,start,2024-05-21T00:00:00,
i2353,c1019,view,2024-01-14T00:00:00,
i2053,c1075,view,2025-03-28T00:00:00,
i2461,c1022,view,2025-08-04T00:00:00,
i2272,c1007,start,2024-05-20T00:00:00,
i2052,c1117,view,2025-08-30T00:00:00,
i2270,c1017,start,2025-05-07T00:00:00,
i2205,c1191,view,2025-01-14T00:00:00,
i2347,c1034,view,2025-06-12T00:00:00,
i2331,c1019,view,2024-03-15T00:00:00,
i2145,c1120,view,2024-08-29T00:00:00,
i2354,c1060,complete,2024-06-22T00:00:00,1.0
i2163,c1180,view,2025-02-21T00:00:00,
i2206,c1022,view,2024-04-02T00:00:00,
i2097,c1033,start,2024-02-23T00:00:00,
i2187,c1068,view,2025-06-16T00:00:00,
i2099,c1176,view,2025-08-23T00:00:00,
i2218,c1112,rating,2024-09-27T00:00:00,3.582693405850068
i2470,c1018,view,2024-09-21T00:00:00,
i2028,c1089,view,2024-08-04T00:00:00,
i2014,c1010,view,2024-08-22T00:00:00,
i2043,c1199,view,2024-02-22T00:00:00,
i2074,c1194,view,2024-12-07T00:00:00,
i2154,c1075,view,2024-07-14T00:00:00,
i2482,c1017,view,2024-08-29T00:00:00,
i2373,c1195,start,2025-06-08T00:00:00,
i2101,c1196,complete,2024-09-30T00:00:00,1.0
i2331,c1045,start,2025-01-23T00:00:00,
i2251,c1039,view,2024-12-13T00:00:00,
i2427,c1018,view,2024-03-20T00:00:00,
i2322,c1178,start,2024-03-20T00:00:00,
i2136,c1189,complete,2024-03-05T00:00:00,1.0
i2141,c1120,view,2024-06-18T00:00:00,
i2005,c1169,view,2024-08-03T00:00:00,
i2257,c1112,view,2024-08-29T00:00:00,
i2438,c1084,view,2024-11-01T00:00:00,
i2045,c1026,view,2024-07-13T00:00:00,
i2192,c1155,view,2024-10-31T00:00:00,
i2430,c1161,rating,2025-09-21T00:00:00,2.176558271112789
i2399,c1008,view,2025-02-16T00:00:00,
i2148,c1144,start,2025-03-28T00:00:00,
i2143,c1149,rating,2024-04-20T00:00:00,4.3142833736464485
i2047,c1146,view,2024-05-05T00:00:00,
i2060,c1034,rating,2024-05-23T00:00:00,4.462731061321457
i2344,c1036,view,2024-06-25T00:00:00,
i2269,c1036,view,2024-04-22T00:00:00,
i2322,c1054,complete,2025-07-30T00:00:00,1.0
i2489,c1123,view,2025-06-05T00:00:00,
i2253,c1060,view,2025-01-06T00:00:00,
i2256,c1102,view,2024-05-24T00:00:00,
i2438,c1024,view,2024-02-11T00:00:00,
i2028,c1057,view,2025-04-08T00:00:00,
i2259,c1022,view,2024-05-01T00:00:00,
i2276,c1175,start,2024-12-30T00:00:00,
i2396,c1173,view,2025-02-27T00:00:00,
i2394,c1154,view,2025-02-11T00:00:00,
i2318,c1048,view,2025-01-07T00:00:00,
i2169,c1092,view,2025-05-03T00:00:00,
i2311,c1196,view,2025-09-24T00:00:00,
i2216,c1100,view,2025-04-14T00:00:00,
i2393,c1100,start,2025-07-07T00:00:00,
i2209,c1177,start,2024-11-06T00:00:00,
i2189,c1199,view,2024-02-24T00:00:00,
i2299,c1135,view,2024-06-09T00:00:00,
i2208,c1152,view,2024-05-31T00:00:00,
i2474,c1001,view,2025-02-06T00:00:00,
i2188,c1092,view,2024-08-17T00:00:00,
i2187,c1099,view,2025-08-06T00:00:00,
i2305,c1031,start,2024-02-03T00:00:00,
i2254,c1119,view,2025-02-14T00:00:00,
i2092,c1045,view,2024-08-11T00:00:00,
i2311,c1135,start,2025-08-22T00:00:00,
i2216,c1171,rating,2025-04-25T00:00:00,3.745910517047926
i2250,c1043,view,2024-06-14T00:00:00,
i2421,c1128,start,2025-03-14T00:00:00,
i2371,c1051,view,2025-02-02T00:00:00,
i2170,c1112,view,2024-06-09T00:00:00,
i2295,c1142,start,2024-02-03T00:00:00,
i2316,c1160,view,2024-08-16T00:00:00,
i2077,c1160,start,2024-02-06T00:00:00,
i2433,c1020,view,2025-01-12T00:00:00,
i2455,c1131,start,2024-01-24T00:00:00,
i2024,c1010,view,2024-11-07T00:00:00,
i2289,c1005,start,2024-01-05T00:00:00,
i2032,c1034,start,2024-09-30T00:00:00,
i2371,c1130,view,2024-09-10T00:00:00,
i2293,c1076,view,2024-12-28T00:00:00,
i2273,c1188,view,2025-04-17T00:00:00,
i2431,c1187,view,2024-04-29T00:00:00,
i2499,c1068,start,2024-07-14T00:00:00,
i2242,c1132,view,2025-07-22T00:00:00,
i2463,c1043,view,2024-01-22T00:00:00,
i2018,c1152,start,2024-11-26T00:00:00,
i2423,c1035,complete,2024-01-17T00:00:00,1.0
i2205,c1130,view,2025-06-22T00:00:00,
i2372,c1159,view,2025-05-17T00:00:00,
i2263,c1117,view,2025-09-06T00:00:00,
i2287,c1040,view,2025-03-28T00:00:00,
i2166,c1189,view,2025-03-23T00:00:00,
i2287,c1118,view,2025-09-12T00:00:00,
i2052,c1063,start,2024-04-29T00:00:00,
i2362,c1127,view,2024-12-23T00:00:00,
i2214,c1059,start,2024-12-01T00:00:00,
i2222,c1103,start,2024-03-12T00:00:00,
i2191,c1073,view,2025-03-24T00:00:00,
i2420,c1096,view,2025-06-16T00:00:00,
i2216,c1159,view,2024-09-02T00:00:00,
i2214,c1146,view,2024-02-21T00:00:00,
i2024,c1120,start,2024-08-16T00:00:00,
i2044,c1152,view,2024-07-26T00:00:00,
i2056,c1036,view,2024-08-09T00:00:00,
i2153,c1158,view,2025-08-19T00:00:00,
i2250,c1006,view,2024-12-10T00:00:00,
i2312,c1168,view,2024-09-08T00:00:00,
i2324,c1175,rating,2024-06-13T00:00:00,4.3140297994889325
i2059,c1138,start,2025-08-09T00:00:00,
i2491,c1109,rating,2024-05-13T00:00:00,3.569611706796159
i2447,c1102,view,2025-02-18T00:00:00,
i2361,c1085,start,2024-06-19T00:00:00,
i2208,c1193,view,2024-10-06T00:00:00,
i2371,c1031,view,2025-06-28T00:00:00,
i2429,c1091,view,2024-09-28T00:00:00,
i2269,c1053,view,2024-06-25T00:00:00,
i2022,c1096,start,2024-12-01T00:00:00,
i2307,c1137,start,2024-08-13T00:00:00,
i2155,c1049,start,2024-04-23T00:00:00,
i2259,c1027,start,2024-02-07T00:00:00,
i2185,c1007,rating,2025-08-10T00:00:00,4.974365584609311
i2455,c1158,complete,2024-11-28T00:00:00,1.0
i2112,c1110,view,2025-06-25T00:00:00,
i2346,c1136,complete,2025-07-30T00:00:00,1.0
i2436,c1139,view,2025-09-05T00:00:00,
i2055,c1025,view,2025-01-22T00:00:00,
i2147,c1055,view,2025-06-10T00:00:00,
i2093,c1079,view,2024-01-19T00:00:00,
i2109,c1160,view,2024-09-02T00:00:00,
i2026,c1071,complete,2025-03-21T00:00:00,1.0
i2300,c1173,view,2024-05-16T00:00:00,
i2127,c1117,start,2024-04-28T00:00:00,
i2364,c1159,start,2025-01-24T00:00:00,
i2465,c1100,rating,2024-09-17T00:00:00,3.1807109495831782
i2343,c1199,start,2024-11-21T00:00:00,
i2047,c1085,view,2025-01-12T00:00:00,
i2216,c1091,view,2024-07-07T00:00:00,
i2112,c1009,view,2024-12-07T00:00:00,
i2056,c1194,start,2024-11-07T00:00:00,
i2354,c1030,view,2024-09-14T00:00:00,
i2311,c1135,complete,2025-08-24T00:00:00,1.0
i2411,c1150,view,2024-08-19T00:00:00,
i2059,c1049,view,2024-09-16T00:00:00,
i2478,c1056,view,2025-05-15T00:00:00,
i2011,c1034,view,2024-11-25T00:00:00,
i2019,c1190,view,2024-07-27T00:00:00,
i2029,c1115,view,2025-01-10T00:00:00,
i2239,c1133,start,2024-05-26T00:00:00,
i2232,c1199,start,2024-10-04T00:00:00,
i2273,c1166,view,2025-05-09T00:00:00,
i2004,c1167,start,2025-10-20T00:00:00,
